Date,Symbol,Open,High,Low,Adj Close,Volume,Volume USD
2019-05-26,BTCUSD,8074.87,8786.32,7891.47,8750.01,2687.87,22739403.12
2019-05-25,BTCUSD,8004.36,8149.5,7947.79,8074.87,710.61,5715577.55
2019-05-24,BTCUSD,7879.92,8180,7800,8004.36,1574.28,12636731.56
2019-05-23,BTCUSD,7620,7983.03,7470.9,7879.92,1829.05,14142701.87
2019-05-22,BTCUSD,7954.49,8044.08,7504,7620,2278.64,17802633.09
2019-05-21,BTCUSD,8003.97,8111.32,7809.64,7954.49,1817.9,14456002.87
2019-05-20,BTCUSD,8192.44,8198.02,7576.35,8003.97,3771.45,29874745.8
2019-05-19,BTCUSD,7262.52,8304.56,7257.75,8192.44,2486.79,19707773.03
2019-05-18,BTCUSD,7361.92,7488.21,7210.98,7262.52,1254.0,9211267.03
2019-05-17,BTCUSD,7881.38,7941.51,6630.41,7361.92,8410.19,60482380.56
2019-05-16,BTCUSD,8198.47,8380,7665.47,7881.38,3821.51,30539555.78
2019-05-15,BTCUSD,7995.48,8299.5,7840.82,8198.47,3420.5,27667357.92
2019-05-14,BTCUSD,7822.67,8342,7625,7995.48,5334.13,42471157.08
2019-05-13,BTCUSD,6976.25,8170,6869.09,7822.67,8023.11,62026698.03
2019-05-12,BTCUSD,7227.75,7578.83,6760,6976.25,9696.46,69215337.68
2019-05-11,BTCUSD,6378.01,7445.45,6354.69,7227.75,5637.01,39089913.34
2019-05-10,BTCUSD,6146.18,6427.25,6110.3,6378.01,3414.36,21471495.1
2019-05-09,BTCUSD,5935.1,6170.33,5935.01,6146.18,2355.05,14242761.9
2019-05-08,BTCUSD,5745,5989.98,5653.65,5935.1,1892.96,11041418.25
2019-05-07,BTCUSD,5686.65,5969.51,5686.65,5745,2855.5,16703547.42
2019-05-06,BTCUSD,5715.3,5758.31,5570,5686.65,1451.05,8225288.67
2019-05-05,BTCUSD,5769.51,5778.4,5630.63,5715.3,595.99,3404654.18
2019-05-04,BTCUSD,5660.3,5837.2,5511.01,5769.51,1980.52,11274205.0
2019-05-03,BTCUSD,5391.01,5800.02,5365.2,5660.3,3157.7,17825555.95
2019-05-02,BTCUSD,5329.97,5421.33,5306.95,5391.01,1714.31,9215150.95
2019-05-01,BTCUSD,5266.34,5358.3,5266.34,5329.97,1333.42,7081712.62
2019-04-30,BTCUSD,5149.86,5285.02,5133.08,5266.34,1713.74,8956863.33
2019-04-29,BTCUSD,5157.02,5189.14,5071.48,5149.86,1127.6,5803458.66
2019-04-28,BTCUSD,5174.18,5213.66,5103.74,5157.02,562.51,2906203.15
2019-04-27,BTCUSD,5140.38,5217.4,5119.47,5174.18,947.36,4896922.06
2019-04-26,BTCUSD,5138.43,5290.47,5046.15,5140.38,2655.37,13663191.88
2019-04-25,BTCUSD,5445.16,5515.4,4976.13,5138.43,3794.34,19789652.85
2019-04-24,BTCUSD,5538.25,5624.58,5376.53,5445.16,3427.55,18821335.83
2019-04-23,BTCUSD,5390,5643.97,5366.89,5538.25,3211.67,17832484.4
2019-04-22,BTCUSD,5296.26,5439.99,5256.77,5390,1605.17,8587378.49
2019-04-21,BTCUSD,5321.31,5342.23,5215.53,5296.26,754.94,3987312.14
2019-04-20,BTCUSD,5286.63,5358.02,5265.78,5321.31,536.65,2852403.58
2019-04-19,BTCUSD,5283.73,5358.64,5197.38,5286.63,1345.75,7082655.26
2019-04-18,BTCUSD,5246.1,5315.48,5226.96,5283.73,1658.46,8737964.94
2019-04-17,BTCUSD,5203.65,5271.87,5177.37,5246.1,2396.04,12519648.79
2019-04-16,BTCUSD,5036.86,5230,5022.84,5203.65,2112.45,10803162.22
2019-04-15,BTCUSD,5161.51,5190,4950,5036.86,2159.21,10985361.14
2019-04-14,BTCUSD,5069.48,5187.94,5017,5161.51,1475.51,7492355.75
2019-04-13,BTCUSD,5091.58,5141.74,5038.09,5069.48,1543.17,7864420.45
2019-04-12,BTCUSD,5044.68,5117.05,4903.64,5091.58,3367.28,16969147.62
2019-04-11,BTCUSD,5319.55,5347.07,4970.51,5044.68,4747.9,24319016.22
2019-04-10,BTCUSD,5194.98,5471.14,5166.42,5319.55,4036.77,21381284.54
2019-04-09,BTCUSD,5287.88,5287.89,5147.16,5194.98,2775.27,14485148.38
2019-04-08,BTCUSD,5196.02,5350,5132.26,5287.88,2766.25,14524197.92
2019-04-07,BTCUSD,5044.56,5266.74,5029.23,5196.02,1510.27,7777657.09
2019-04-06,BTCUSD,5041,5239.4,4892.5,5044.56,2390.58,12093844.29
2019-04-05,BTCUSD,4907.68,5067.41,4887.05,5041,2898.13,14474678.58
2019-04-04,BTCUSD,4976.94,5072.57,4782.47,4907.68,4002.33,19878417.97
2019-04-03,BTCUSD,4903.3,5346.68,4800,4976.94,11038.1,55729580.72
2019-04-02,BTCUSD,4136.54,5090.62,4131.25,4903.3,11731.41,55048636.68
2019-04-01,BTCUSD,4095.01,4147.99,4052.49,4136.54,2280.26,9408272.18
2019-03-31,BTCUSD,4094.03,4102.91,4076.62,4095.01,498.51,2038822.54
2019-03-30,BTCUSD,4082.72,4129.49,4037.28,4094.03,990.66,4046158.0
2019-03-29,BTCUSD,4012.81,4098.04,4007.71,4082.72,1721.0,6993892.12
2019-03-28,BTCUSD,4027.35,4027.35,3995,4012.81,1368.83,5490203.9
2019-03-27,BTCUSD,3919.99,4034,3914.95,4027.35,2482.16,9916749.35
2019-03-26,BTCUSD,3908.7,3921.73,3882.92,3919.99,1515.98,5930417.49
2019-03-25,BTCUSD,3971.53,4034.13,3858.55,3908.7,2396.13,9428641.17
2019-03-24,BTCUSD,3982.45,3982.45,3947,3971.53,668.72,2653311.12
2019-03-23,BTCUSD,3986.67,4000.5,3961.01,3982.45,809.89,3227449.04
2019-03-22,BTCUSD,3975.01,3999.73,3963.88,3986.67,1001.2,3989559.9
2019-03-21,BTCUSD,4032,4059.37,3915.09,3975.01,2725.24,10877458.98
2019-03-20,BTCUSD,4001.3,4048.85,3963.72,4032,2515.81,10066510.2
2019-03-19,BTCUSD,3969.99,4012.69,3951.66,4001.3,1790.84,7126346.95
2019-03-18,BTCUSD,3965.45,4015.85,3936.36,3969.99,1951.98,7744117.58
2019-03-17,BTCUSD,3990,3992.42,3930.06,3965.45,517.09,2049556.87
2019-03-16,BTCUSD,3901,4037.02,3899,3990,1895.02,7539679.86
2019-03-15,BTCUSD,3855.87,3907.11,3847.95,3901,2134.67,8300709.16
2019-03-14,BTCUSD,3850.96,3900,3785,3855.87,2577.02,9903376.59
2019-03-13,BTCUSD,3862.12,3869.99,3826,3850.96,2056.16,7919141.59
2019-03-12,BTCUSD,3851.15,3876.22,3800,3862.12,2271.46,8733286.77
2019-03-11,BTCUSD,3899.07,3910.46,3815.06,3851.15,1761.88,6790809.01
2019-03-10,BTCUSD,3917.49,3918.35,3870,3899.07,739.42,2880040.47
2019-03-09,BTCUSD,3842,3947.88,3835.35,3917.49,847.81,3307557.71
2019-03-08,BTCUSD,3855.26,3910,3771.78,3842,2701.45,10468107.75
2019-03-07,BTCUSD,3850.46,3889.72,3829.54,3855.26,1991.41,7693446.38
2019-03-06,BTCUSD,3845.73,3893.29,3811.16,3850.46,2898.24,11133131.82
2019-03-05,BTCUSD,3700.82,3876.59,3695,3845.73,2545.61,9666566.71
2019-03-04,BTCUSD,3789.61,3805.46,3675,3700.82,1822.32,6788402.72
2019-03-03,BTCUSD,3812.45,3818.52,3761.95,3789.61,502.67,1908623.58
2019-03-02,BTCUSD,3808.12,3818.31,3761.02,3812.45,584.96,2225132.76
2019-03-01,BTCUSD,3791.49,3843.78,3791.49,3808.12,1608.09,6142566.66
2019-02-28,BTCUSD,3800,3912.16,3752.05,3791.49,3708.44,14179915.95
2019-02-27,BTCUSD,3799.99,3820.28,3650.8,3800,3091.89,11629064.35
2019-02-26,BTCUSD,3820.26,3828.12,3764.95,3799.99,1620.42,6147361.37
2019-02-25,BTCUSD,3732.48,3859.17,3732.48,3820.26,2262.61,8602292.4
2019-02-24,BTCUSD,4110.99,4186.99,3715.51,3732.48,5902.28,22906892.0
2019-02-23,BTCUSD,3946.56,4153.01,3914.25,4110.99,2210.12,8914369.13
2019-02-22,BTCUSD,3901.59,3954.99,3885.12,3946.56,1570.5,6174383.0
2019-02-21,BTCUSD,3941.16,3987,3870,3901.59,2537.68,9925700.24
2019-02-20,BTCUSD,3892.03,3966.67,3865.02,3941.16,3014.33,11805181.16
2019-02-19,BTCUSD,3866.99,3971.46,3844.37,3892.03,3746.26,14627443.46
2019-02-18,BTCUSD,3626.7,3912.51,3618.09,3866.99,3804.26,14375151.88
2019-02-17,BTCUSD,3582.3,3675.87,3557.38,3626.7,1439.01,5181942.16
2019-02-16,BTCUSD,3567.12,3606.92,3567.12,3582.3,906.6,3252985.53
2019-02-15,BTCUSD,3562.29,3615.79,3544.95,3567.12,2981.09,10649544.93
2019-02-14,BTCUSD,3576.48,3657,3537,3562.29,2558.17,9142540.86
2019-02-13,BTCUSD,3588.61,3627.79,3561.22,3576.48,1831.34,6560232.65
2019-02-12,BTCUSD,3588.58,3618.56,3550.1,3588.61,2852.03,10208314.61
2019-02-11,BTCUSD,3647.21,3649.99,3578.01,3588.58,3356.7,12072097.28
2019-02-10,BTCUSD,3624.11,3655.04,3580.17,3647.21,987.24,3565812.48
2019-02-09,BTCUSD,3622.59,3638.94,3595.01,3624.11,1614.39,5836310.55
2019-02-08,BTCUSD,3359.99,3711.26,3343.84,3622.59,5701.16,20153424.89
2019-02-07,BTCUSD,3366.83,3380,3352.29,3359.99,1274.83,4288604.06
2019-02-06,BTCUSD,3429.98,3445.22,3331.44,3366.83,2077.12,7000869.02
2019-02-05,BTCUSD,3411.47,3430,3401.84,3429.98,1335.65,4569082.06
2019-02-04,BTCUSD,3415.99,3435,3397,3411.47,1112.92,3801923.68
2019-02-03,BTCUSD,3469.06,3471.42,3390,3415.99,787.11,2695560.12
2019-02-02,BTCUSD,3441.87,3484.99,3412.18,3469.06,691.13,2379749.27
2019-02-01,BTCUSD,3412.1,3458.18,3370.61,3441.87,2800.61,9580957.96
2019-01-31,BTCUSD,3436.11,3472,3394.43,3412.1,2776.44,9495071.14
2019-01-30,BTCUSD,3395.49,3459.5,3372.28,3436.11,3163.47,10840415.6
2019-01-29,BTCUSD,3429.7,3437.93,3321,3395.49,4105.75,13930725.13
2019-01-28,BTCUSD,3529.63,3535.18,3369.99,3429.7,4140.79,14214006.37
2019-01-27,BTCUSD,3558.19,3563.54,3472.94,3529.63,706.13,2489699.92
2019-01-26,BTCUSD,3561,3659.38,3540.12,3558.19,1176.79,4211645.01
2019-01-25,BTCUSD,3570.25,3578,3510,3561,2499.51,8878335.74
2019-01-24,BTCUSD,3553.02,3596.65,3528.54,3570.25,1189.5,4234595.46
2019-01-23,BTCUSD,3577.24,3611.57,3523.34,3553.02,2039.5,7268650.49
2019-01-22,BTCUSD,3532.25,3611.63,3423.74,3577.24,2338.86,8284757.87
2019-01-21,BTCUSD,3533.49,3568.78,3487.29,3532.25,1434.75,5070847.23
2019-01-20,BTCUSD,3687,3702.09,3474,3533.49,2149.91,7639957.2
2019-01-19,BTCUSD,3608,3760,3608,3687,2227.89,8268829.89
2019-01-18,BTCUSD,3641.4,3643.69,3577.28,3608,1627.9,5884005.16
2019-01-17,BTCUSD,3604.57,3657.79,3545.43,3641.4,2307.73,8325788.11
2019-01-16,BTCUSD,3583.47,3663.58,3571.47,3604.57,4990.66,17998353.02
2019-01-15,BTCUSD,3662.89,3682.59,3541,3583.47,3977.73,14425790.25
2019-01-14,BTCUSD,3514.08,3713.16,3506.84,3662.89,2851.17,10353404.07
2019-01-13,BTCUSD,3618.82,3644.54,3484.33,3514.08,2279.28,8111864.88
2019-01-12,BTCUSD,3637.28,3650,3561.5,3618.82,1264.18,4580598.24
2019-01-11,BTCUSD,3626.76,3695,3577.01,3637.28,3371.77,12260715.27
2019-01-10,BTCUSD,4000.67,4034.61,3566,3626.76,6903.93,25909780.72
2019-01-09,BTCUSD,3992.24,4044.82,3964.92,4000.67,3008.22,12062995.27
2019-01-08,BTCUSD,4007.47,4112.12,3950,3992.24,4900.54,19684370.31
2019-01-07,BTCUSD,4041.01,4069.96,3968.45,4007.47,3933.14,15810876.36
2019-01-06,BTCUSD,3797.41,4079.04,3756.79,4041.01,2511.72,9969787.14
2019-01-05,BTCUSD,3821.47,3859.5,3780,3797.41,1675.11,6408581.55
2019-01-04,BTCUSD,3786.91,3850.3,3732.15,3821.47,2284.54,8642529.67
2019-01-03,BTCUSD,3890.45,3894.17,3760.1,3786.91,4061.88,15562412.03
2019-01-02,BTCUSD,3823.63,3911.99,3763.85,3890.45,3924.91,14998960.25
2019-01-01,BTCUSD,3692.35,3840.85,3577.18,3823.63,3155.16,11667756.02
2018-12-31,BTCUSD,3826.96,3837.91,3621.93,3692.35,4095.78,15282703.12
2018-12-30,BTCUSD,3729.57,3864.93,3691.01,3826.96,2208.48,8371696.84
2018-12-29,BTCUSD,3889.2,3937.21,3700,3729.57,3269.94,12638069.83
2018-12-28,BTCUSD,3588.67,3965.23,3576.04,3889.2,4969.81,18630733.0
2018-12-27,BTCUSD,3808.85,3842.27,3567.86,3588.67,6312.37,23410323.09
2018-12-26,BTCUSD,3777.97,3863.82,3688.04,3808.85,3526.11,13314035.13
2018-12-25,BTCUSD,4036,4046.24,3680,3777.97,5009.32,18935262.68
2018-12-24,BTCUSD,3948.58,4238.33,3945.32,4036,6864.28,28360522.43
2018-12-23,BTCUSD,3979.35,4053.04,3910,3948.58,2136.18,8481846.46
2018-12-22,BTCUSD,3839.06,4005,3790.27,3979.35,2932.5,11322281.55
2018-12-21,BTCUSD,4077.29,4163.66,3773.13,3839.06,9566.39,37997707.72
2018-12-20,BTCUSD,3683.97,4200,3663.29,4077.29,11541.31,45775523.25
2018-12-19,BTCUSD,3667.82,3922.6,3644.26,3683.97,11373.33,42682441.11
2018-12-18,BTCUSD,3502.84,3681.1,3432.38,3667.82,6574.25,23159640.05
2018-12-17,BTCUSD,3193,3584.99,3183.07,3502.84,7868.65,26979715.65
2018-12-16,BTCUSD,3184.06,3263.05,3175,3193,1492.48,4802409.1
2018-12-15,BTCUSD,3195.43,3241,3126.88,3184.06,3230.04,10250540.92
2018-12-14,BTCUSD,3265.44,3295.5,3136.46,3195.43,5780.14,18625777.39
2018-12-13,BTCUSD,3431.89,3439.52,3225.39,3265.44,5680.04,18959465.39
2018-12-12,BTCUSD,3347.11,3486,3325.11,3431.89,5014.93,17088299.34
2018-12-11,BTCUSD,3411.6,3426.68,3295.01,3356.01,3723.42,12516693.03
2018-12-10,BTCUSD,3529.66,3591.53,3357.56,3411.6,4938.81,17059119.16
2018-12-09,BTCUSD,3394.5,3641.28,3373.71,3529.66,3840.51,13431518.82
2018-12-08,BTCUSD,3377.83,3459,3254.62,3394.5,2794.31,9395393.95
2018-12-07,BTCUSD,3436.54,3536.36,3209.71,3377.83,10817.8,36284413.01
2018-12-06,BTCUSD,3691.92,3846.62,3420.65,3436.54,8876.44,32235916.36
2018-12-05,BTCUSD,3903.94,3916.74,3667.19,3691.92,4204.35,15906060.83
2018-12-04,BTCUSD,3835.01,4034.99,3730.52,3903.94,4672.7,18173530.7
2018-12-03,BTCUSD,4101.25,4119.39,3750,3835.01,5196.99,20247858.81
2018-12-02,BTCUSD,4141.59,4261.6,4037.62,4101.25,2850.67,11776105.77
2018-12-01,BTCUSD,3970,4250,3911.47,4141.59,2186.23,8987670.14
2018-11-30,BTCUSD,4240.53,4295.09,3851,3984.01,5903.72,23881979.38
2018-11-29,BTCUSD,4223.69,4407.45,4085.49,4240.53,8348.46,35371243.85
2018-11-28,BTCUSD,3771.43,4350,3771.43,4223.69,9513.85,38997822.81
2018-11-27,BTCUSD,3730.44,3829.26,3565,3771.43,8334.53,30864417.41
2018-11-26,BTCUSD,3933.57,4075.96,3518.6,3730.44,11274.68,42165703.44
2018-11-25,BTCUSD,3789.99,4116.92,3473,3933.57,10876.16,40871050.96
2018-11-24,BTCUSD,4288.25,4371.46,3650,3789.99,5571.47,22547503.47
2018-11-23,BTCUSD,4263.29,4371.16,4086.83,4288.25,7107.55,30015145.2
2018-11-22,BTCUSD,4546.67,4596.33,4237.01,4263.29,4216.2,18785589.94
2018-11-21,BTCUSD,4355.22,4643.54,4242.49,4546.67,9083.87,40286168.95
2018-11-20,BTCUSD,4733.82,4896.54,4044.71,4355.22,18984.56,84500490.08
2018-11-19,BTCUSD,5560.42,5560.42,4673.86,4733.82,11102.58,56455361.6
2018-11-18,BTCUSD,5503.64,5658.15,5503.64,5560.42,1135.33,6306200.43
2018-11-17,BTCUSD,5515.77,5544.33,5455.09,5503.64,1507.33,8267008.21
2018-11-16,BTCUSD,5572.71,5608.35,5412.48,5515.77,4685.64,25905830.17
2018-11-15,BTCUSD,5606.38,5648.04,5200,5572.71,7172.66,39157716.06
2018-11-14,BTCUSD,6258.26,6297.66,5290,5606.38,13448.08,76375574.91
2018-11-13,BTCUSD,6326.27,6326.4,6250,6258.26,1767.61,11111823.05
2018-11-12,BTCUSD,6360.98,6382.25,6300,6326.27,979.2,6210313.26
2018-11-11,BTCUSD,6350.23,6364.97,6275,6360.98,544.04,3444779.02
2018-11-10,BTCUSD,6335,6369.99,6332.6,6350.23,323.14,2053866.07
2018-11-09,BTCUSD,6405.88,6429.68,6312,6335,1448.62,9225871.44
2018-11-08,BTCUSD,6501.5,6512,6393.84,6405.88,3154.78,20332988.05
2018-11-07,BTCUSD,6448.41,6540,6445.5,6501.5,3733.8,24275948.68
2018-11-06,BTCUSD,6403.38,6449,6384.75,6448.41,3803.09,24360874.97
2018-11-05,BTCUSD,6425.09,6440.41,6368.49,6403.38,3770.22,24138899.68
2018-11-04,BTCUSD,6332.46,6453.22,6320.01,6425.09,878.53,5612493.02
2018-11-03,BTCUSD,6350.98,6350.98,6318.11,6332.46,349.08,2210908.61
2018-11-02,BTCUSD,6344.3,6380,6330,6350.98,1759.45,11173910.23
2018-11-01,BTCUSD,6305.58,6359.29,6281.91,6344.3,2794.72,17624049.3
2018-10-31,BTCUSD,6270.43,6346.94,6200,6305.58,3135.77,19664002.57
2018-10-30,BTCUSD,6263.67,6287.56,6238.94,6270.43,3173.1,19863024.66
2018-10-29,BTCUSD,6404.8,6414.12,6200,6263.67,3579.87,22638531.78
2018-10-28,BTCUSD,6410.01,6418.97,6387.64,6404.8,524.58,3358643.38
2018-10-27,BTCUSD,6401.09,6425,6388.06,6410.01,403.56,2585971.38
2018-10-26,BTCUSD,6389.7,6450,6375,6401.09,3051.51,19516832.01
2018-10-25,BTCUSD,6412,6423.5,6358.82,6389.7,2762.27,17653569.56
2018-10-24,BTCUSD,6395.25,6465.68,6390.07,6412,3456.56,22209236.2
2018-10-23,BTCUSD,6407.43,6418,6350.1,6395.25,3789.09,24199297.47
2018-10-22,BTCUSD,6412.64,6426.24,6371.09,6407.43,2726.16,17445680.98
2018-10-21,BTCUSD,6413.23,6463.98,6404.99,6412.64,376.58,2422470.08
2018-10-20,BTCUSD,6386.29,6421.68,6380.5,6413.23,990.61,6339399.49
2018-10-19,BTCUSD,6391.01,6410.02,6342.01,6386.29,3112.21,19844576.63
2018-10-18,BTCUSD,6439,6487.77,6350.92,6391.01,4634.73,29754186.97
2018-10-17,BTCUSD,6456.48,6459.94,6406.98,6439,2016.5,12973503.26
2018-10-16,BTCUSD,6437.66,6437.66,6428.43,6428.43,0.0,0.0
2018-10-15,BTCUSD,6181.54,6769,6152,6437.66,9758.49,62768419.83
2018-10-14,BTCUSD,6195,6295.08,6149.88,6181.54,1474.45,9171189.96
2018-10-13,BTCUSD,6202.22,6245.97,6180.27,6195,1184.85,7347064.2
2018-10-12,BTCUSD,6153.83,6250.53,6112.01,6202.22,3599.22,22317379.45
2018-10-11,BTCUSD,6529.75,6529.75,6026.09,6153.83,5275.98,32640762.34
2018-10-10,BTCUSD,6593.48,6593.48,6450,6529.75,2347.72,15290847.01
2018-10-09,BTCUSD,6600,6616.33,6546,6593.48,1882.22,12384852.28
2018-10-08,BTCUSD,6573.17,6655,6538.14,6600,2290.23,15072266.28
2018-10-07,BTCUSD,6545.49,6589.98,6499.01,6573.17,405.53,2651882.18
2018-10-06,BTCUSD,6581.37,6585.07,6530.34,6545.49,304.56,1996060.68
2018-10-05,BTCUSD,6549.03,6638,6515,6581.37,1408.07,9228572.04
2018-10-04,BTCUSD,6465.97,6600,6455.91,6549.03,1855.23,12140773.27
2018-10-03,BTCUSD,6498.88,6509.99,6396.39,6465.97,2333.15,15039703.99
2018-10-02,BTCUSD,6573.94,6594.98,6450,6498.88,1466.65,9571476.68
2018-10-01,BTCUSD,6597.94,6639.05,6482.05,6573.94,2334.63,15347203.02
2018-09-30,BTCUSD,6580.22,6644.01,6525,6597.94,882.41,5805561.01
2018-09-29,BTCUSD,6621.37,6621.37,6457.1,6580.22,468.32,3066670.09
2018-09-28,BTCUSD,6682.87,6793.49,6532.29,6621.37,3004.98,20012691.15
2018-09-27,BTCUSD,6455.44,6732.99,6425.84,6682.87,2694.75,17583905.36
2018-09-26,BTCUSD,6433.42,6536.33,6381.46,6455.44,2248.64,14561887.86
2018-09-25,BTCUSD,6577.78,6577.78,6329.17,6433.42,2183.87,13992766.14
2018-09-24,BTCUSD,6702.64,6717.4,6559.59,6577.78,1730.32,11458102.51
2018-09-23,BTCUSD,6710.26,6764.72,6666.67,6702.64,347.68,2331141.5
2018-09-22,BTCUSD,6759.51,6818.23,6630,6710.26,884.13,5939670.74
2018-09-21,BTCUSD,6495.87,6778,6492.41,6759.51,3401.61,22646336.0
2018-09-20,BTCUSD,6383.42,6535.89,6338.65,6495.87,2325.95,14938946.07
2018-09-19,BTCUSD,6339.92,6518.24,6107.74,6383.42,3692.98,23432546.42
2018-09-18,BTCUSD,6251.56,6384.29,6230.5,6339.92,2240.75,14136811.69
2018-09-17,BTCUSD,6498.37,6529.99,6209.01,6251.56,2736.92,17367416.75
2018-09-16,BTCUSD,6530.08,6530.08,6357.9,6498.37,524.89,3391634.83
2018-09-15,BTCUSD,6523.38,6566.47,6469,6530.08,592.16,3863105.58
2018-09-14,BTCUSD,6485,6581.04,6389.25,6523.38,2780.46,18059077.25
2018-09-13,BTCUSD,6324.13,6529.99,6324.13,6485,2332.92,15062740.99
2018-09-12,BTCUSD,6278.84,6347.51,6200,6324.13,2192.45,13747156.98
2018-09-11,BTCUSD,6300,6418.71,6165.44,6278.84,2499.03,15677856.22
2018-09-10,BTCUSD,6243.21,6371.76,6226.31,6300,2051.67,12900274.47
2018-09-09,BTCUSD,6185.27,6463.07,6140.01,6243.21,2087.96,13045123.78
2018-09-08,BTCUSD,6395.85,6460.68,6120,6185.27,2021.71,12766962.34
2018-09-07,BTCUSD,6496.37,6529.99,6320.71,6395.85,2780.75,17953667.11
2018-09-06,BTCUSD,6688.01,6702.32,6226,6496.37,6273.81,40196776.04
2018-09-05,BTCUSD,7354.92,7380.53,6666,6688.01,4301.94,30317410.93
2018-09-04,BTCUSD,7252.41,7409.27,7215.02,7354.92,3439.11,25204320.74
2018-09-03,BTCUSD,7284.57,7325,7170.7,7252.41,1467.12,10628270.59
2018-09-02,BTCUSD,7196.18,7330.99,7129.56,7284.57,1235.67,8959013.07
2018-09-01,BTCUSD,7017.1,7250,7015.67,7196.18,1103.66,7876737.74
2018-08-31,BTCUSD,6977.96,7088.22,6880,7017.1,2720.96,19008922.93
2018-08-30,BTCUSD,7033.83,7049.99,6795.7,6977.96,3543.52,24538442.17
2018-08-29,BTCUSD,7075.1,7119.5,6908.92,7033.83,2348.48,16503702.04
2018-08-28,BTCUSD,6909,7125,6866.78,7075.1,4428.12,30915953.49
2018-08-27,BTCUSD,6706.31,6938.83,6653.82,6909,3657.28,24664842.06
2018-08-26,BTCUSD,6730.95,6767.99,6571,6706.31,1000.44,6671216.97
2018-08-25,BTCUSD,6692,6788.88,6669.7,6730.95,1059.24,7125580.14
2018-08-24,BTCUSD,6524.17,6728.46,6450.01,6692,3411.43,22349075.27
2018-08-23,BTCUSD,6350,6570.85,6347.73,6524.17,2942.35,18946723.4
2018-08-22,BTCUSD,6476.53,6900,6251,6350,6588.74,43169169.56
2018-08-21,BTCUSD,6258.36,6493,6250,6476.53,2000.23,12790616.86
2018-08-20,BTCUSD,6491.5,6524.06,6232.21,6258.36,2762.95,17630966.04
2018-08-19,BTCUSD,6389.99,6552.23,6317.73,6491.5,1082.46,6946616.32
2018-08-18,BTCUSD,6580.76,6619.79,6300,6389.99,1429.1,9173905.74
2018-08-17,BTCUSD,6313.83,6580.76,6292.36,6580.76,3322.57,21597295.71
2018-08-16,BTCUSD,6269.74,6475,6210.04,6313.83,2781.29,17717210.19
2018-08-15,BTCUSD,6196.17,6623.09,6187.68,6269.74,4706.48,30064668.33
2018-08-14,BTCUSD,6257.31,6262.44,5886,6196.17,6264.38,37887453.74
2018-08-13,BTCUSD,6318.21,6546.29,6150,6257.31,3190.8,20164785.38
2018-08-12,BTCUSD,6091.87,6091.87,6091.87,6091.87,0.0,0.0
2018-08-11,BTCUSD,6109.19,6208,6013.61,6091.87,1536.17,9395605.1
2018-08-10,BTCUSD,6540.47,6588.97,6010.5,6109.19,3362.86,21227385.62
2018-08-09,BTCUSD,6274.5,6626.62,6195.01,6540.47,3450.8,22107421.86
2018-08-08,BTCUSD,6720.18,6720.18,6104.82,6274.5,5724.47,36488150.19
2018-08-07,BTCUSD,6931.59,7148.53,6670.5,6720.18,2389.89,16594592.98
2018-08-06,BTCUSD,7032.06,7184,6835,6931.59,1789.55,12437634.3
2018-08-05,BTCUSD,7014.55,7084.95,6891,7032.06,779.95,5441639.14
2018-08-04,BTCUSD,7413.7,7485,6930.37,7014.55,1463.33,10421504.07
2018-08-03,BTCUSD,7536,7536.01,7291.5,7413.7,2439.32,18031782.32
2018-08-02,BTCUSD,7602.14,7706.7,7456.52,7536,1663.16,12612346.77
2018-08-01,BTCUSD,7725.05,7751.28,7431,7602.14,2227.75,16850557.85
2018-07-31,BTCUSD,8166.86,8184.07,7640.33,7725.05,3512.21,27587934.27
2018-07-30,BTCUSD,8216.06,8274.97,7849.54,8166.86,2951.63,23894009.03
2018-07-29,BTCUSD,8234.98,8280,8120.34,8216.06,492.38,4043646.83
2018-07-28,BTCUSD,8192.21,8234.98,8055.67,8234.98,895.24,7297971.06
2018-07-27,BTCUSD,7926.36,8269.62,7795,8192.21,3763.01,30210292.58
2018-07-26,BTCUSD,8160,8290,7843.05,7926.36,3460.55,28220038.28
2018-07-25,BTCUSD,8400.73,8480,8039.99,8160,3815.41,31429136.47
2018-07-24,BTCUSD,7713.62,8480,7700,8400.73,4541.37,36903770.08
2018-07-23,BTCUSD,7400.37,7810,7378.89,7713.62,3363.31,25863287.55
2018-07-22,BTCUSD,7408.79,7567.8,7333.98,7400.37,734.34,5481433.27
2018-07-21,BTCUSD,7334.8,7459.81,7214.96,7408.79,584.52,4295046.32
2018-07-20,BTCUSD,7466.58,7676.31,7272.01,7334.8,2991.94,22225290.03
2018-07-19,BTCUSD,7378.55,7557.28,7285.37,7466.58,3843.11,28493456.82
2018-07-18,BTCUSD,7322.78,7584.03,7241.19,7378.55,4611.27,34177313.64
2018-07-17,BTCUSD,6729.22,7464.98,6657.66,7322.78,4768.21,33441709.84
2018-07-16,BTCUSD,6347.99,6747.65,6334.47,6729.22,2858.41,18800372.19
2018-07-15,BTCUSD,6250.02,6382.7,6233.14,6347.99,904.84,5720351.74
2018-07-14,BTCUSD,6210,6321.58,6185.19,6250.02,488.73,3044549.28
2018-07-13,BTCUSD,6249.75,6331.16,6128.32,6203.79,1035.7,6450862.83
2018-07-12,BTCUSD,6380,6380,6075,6249.75,3131.49,19414473.3
